size,sizeNext,swab_id,time,Day,individual,density,weight,svl,sex,ze_tadpoles,tank_num,ze_frogs,num_infected,cum_ze_frogs,cum_ze_tadpoles
33.272,8.28,MDF13_3_Sep18,6.0,60.0,MDF13_3,8.0,8.6,43.6, M,28.912,13.0,2130.976,7.0,170593.456,24862.768
8.28,37.648,MDF13_3_Sep24,6.0,66.0,MDF13_3,8.0,8.0,46.4, M,34.512,13.0,2678.92,8.0,173272.376,24897.28
37.648,0.0,MDF13_3_Oct1,8.0,74.0,MDF13_3,8.0,8.3,43.8, M,30.152,13.0,954.56,8.0,174226.936,24927.432
0.0,0.0,MDF13_3_Dec4,63.0,137.0,MDF13_3,8.0,7.8,43, M,4.536,13.0,38.008,4.0,174264.944,24931.968
0.0,0.0,MDF13_4_Jul25,5.0,5.0,MDF13_4,8.0,7.2,42.5, M,1987.872,13.0,0.0,0.0,0.0,1987.872
0.0,0.0,MDF13_4_Jul31,6.0,11.0,MDF13_4,8.0,6.6,44.1, M,4150.856,13.0,1.912,1.0,1.912,6138.728
0.0,230.824,MDF13_4_Aug8,8.0,19.0,MDF13_4,8.0,6.1,37.5, M,1157.312,13.0,17.56,5.0,19.472,7296.04
230.824,706.704,MDF13_4_Aug13,5.0,24.0,MDF13_4,8.0,6.0,42.4, M,14275.48,13.0,3056.208,9.0,3075.68,21571.52
706.704,27289.0,MDF13_4_Aug21,8.0,32.0,MDF13_4,8.0,5.7,41.7, M,2534.656,13.0,44036.056,8.0,47111.736,24106.176
27289.0,15265.832,MDF13_4_Aug27,6.0,38.0,MDF13_4,8.0,6.3,38.3, M,640.008,13.0,88071.112,7.0,135182.848,24746.184
15265.832,1259.456,MDF13_4_Sep3,7.0,45.0,MDF13_4,8.0,6.7,41.2, M,45.544,13.0,26714.512,7.0,161897.36,24791.728
1259.456,10.592,MDF13_4_Sep11,9.0,54.0,MDF13_4,8.0,7.0,41.1, M,42.128,13.0,6565.12,9.0,168462.48,24833.856
10.592,28.088,MDF13_4_Sep18,6.0,60.0,MDF13_4,8.0,7.1,41.3, M,28.912,13.0,2130.976,7.0,170593.456,24862.768
28.088,2.728,MDF13_4_Sep24,6.0,66.0,MDF13_4,8.0,7.1,41.2, M,34.512,13.0,2678.92,8.0,173272.376,24897.28
2.728,0.0,MDF13_4_Oct1,8.0,74.0,MDF13_4,8.0,7.5,40.8, M,30.152,13.0,954.56,8.0,174226.936,24927.432
0.0,0.0,MDF13_4_Dec4,63.0,137.0,MDF13_4,8.0,6.8,41.6, M,4.536,13.0,38.008,4.0,174264.944,24931.968
0.0,0.0,MDF13_5_Jul25,5.0,5.0,MDF13_5,8.0,8.4,43.4, M,1987.872,13.0,0.0,0.0,0.0,1987.872
0.0,8.464,MDF13_5_Jul31,6.0,11.0,MDF13_5,8.0,8.0,41.2, M,4150.856,13.0,1.912,1.0,1.912,6138.728
8.464,83.648,MDF13_5_Aug8,8.0,19.0,MDF13_5,8.0,7.5,41.8, M,1157.312,13.0,17.56,5.0,19.472,7296.04
83.648,1035.904,MDF13_5_Aug13,5.0,24.0,MDF13_5,8.0,6.9,42.5, M,14275.48,13.0,3056.208,9.0,3075.68,21571.52
1035.904,26892.84,MDF13_5_Aug21,8.0,32.0,MDF13_5,8.0,7.0,41.3, M,2534.656,13.0,44036.056,8.0,47111.736,24106.176
26892.84,9119.176,MDF13_5_Aug27,6.0,38.0,MDF13_5,8.0,7.5,39.8, M,640.008,13.0,88071.112,7.0,135182.848,24746.184
9119.176,242.872,MDF13_5_Sep3,7.0,45.0,MDF13_5,8.0,7.0,40.7, M,45.544,13.0,26714.512,7.0,161897.36,24791.728
242.872,143.408,MDF13_5_Sep11,9.0,54.0,MDF13_5,8.0,6.5,42.8, M,42.128,13.0,6565.12,9.0,168462.48,24833.856
143.408,152.472,MDF13_5_Sep18,6.0,60.0,MDF13_5,8.0,7.1,41, M,28.912,13.0,2130.976,7.0,170593.456,24862.768
152.472,6.728,MDF13_5_Sep24,6.0,66.0,MDF13_5,8.0,6.3,41.5, M,34.512,13.0,2678.92,8.0,173272.376,24897.28
6.728,1.288,MDF13_5_Oct1,8.0,74.0,MDF13_5,8.0,6.7,42.4, M,30.152,13.0,954.56,8.0,174226.936,24927.432
1.288,4.064,MDF13_5_Dec4,63.0,137.0,MDF13_5,8.0,7.1,41, M,4.536,13.0,38.008,4.0,174264.944,24931.968
0.0,0.0,MDF13_6_Jul25,5.0,5.0,MDF13_6,8.0,7.2,41.4, M,1987.872,13.0,0.0,0.0,0.0,1987.872
0.0,0.0,MDF13_6_Jul31,6.0,11.0,MDF13_6,8.0,8.0,42.5, M,4150.856,13.0,1.912,1.0,1.912,6138.728
0.0,1404.376,MDF13_6_Aug8,8.0,19.0,MDF13_6,8.0,6.5,39.9, M,1157.312,13.0,17.56,5.0,19.472,7296.04
1404.376,296.664,MDF13_6_Aug13,5.0,24.0,MDF13_6,8.0,6.0,44.9, M,14275.48,13.0,3056.208,9.0,3075.68,21571.52
296.664,0.0,MDF13_6_Aug21,8.0,32.0,MDF13_6,8.0,5.6,42, M,2534.656,13.0,44036.056,8.0,47111.736,24106.176
0.0,2.808,MDF13_6_AUG27,6.0,38.0,MDF13_6,8.0,7.4,45.7, M,640.008,13.0,88071.112,7.0,135182.848,24746.184
2.808,,MDF13_6_Sep3,7.0,45.0,MDF13_6,8.0,,,,45.544,13.0,26714.512,7.0,161897.36,24791.728
0.0,1.912,MDF13_7_Jul25,5.0,5.0,MDF13_7,8.0,8.7,44.6, F,1987.872,13.0,0.0,0.0,0.0,1987.872
1.912,0.0,MDF13_7_Jul31,6.0,11.0,MDF13_7,8.0,8.7,44, F,4150.856,13.0,1.912,1.0,1.912,6138.728
0.0,4.512,MDF13_7_Aug8,8.0,19.0,MDF13_7,8.0,7.8,44, F,1157.312,13.0,17.56,5.0,19.472,7296.04
4.512,6.288,MDF13_7_Aug13,5.0,24.0,MDF13_7,8.0,-0.9,44.9, F,14275.48,13.0,3056.208,9.0,3075.68,21571.52
6.288,1887.816,MDF13_7_Aug21,8.0,32.0,MDF13_7,8.0,7.2,43.6, F,2534.656,13.0,44036.056,8.0,47111.736,24106.176
1887.816,2111.184,MDF13_7_Aug27,6.0,38.0,MDF13_7,8.0,7.0,43.3, F,640.008,13.0,88071.112,7.0,135182.848,24746.184
2111.184,116.784,MDF13_7_Sep3,7.0,45.0,MDF13_7,8.0,7.2,43.8, F,45.544,13.0,26714.512,7.0,161897.36,24791.728
116.784,4.968,MDF13_7_Sep11,9.0,54.0,MDF13_7,8.0,7.1,43.4, F,42.128,13.0,6565.12,9.0,168462.48,24833.856
4.968,8.816,MDF13_7_Sep18,6.0,60.0,MDF13_7,8.0,7.0,43.3, F,28.912,13.0,2130.976,7.0,170593.456,24862.768
8.816,20.472,MDF13_7_Sep24,6.0,66.0,MDF13_7,8.0,7.5,44.1, F,34.512,13.0,2678.92,8.0,173272.376,24897.28
20.472,0.256,MDF13_7_Oct1,8.0,74.0,MDF13_7,8.0,8.2,43.5, F,30.152,13.0,954.56,8.0,174226.936,24927.432
0.256,0.0,MDF13_7_Dec4,63.0,137.0,MDF13_7,8.0,7.7,42.8, F,4.536,13.0,38.008,4.0,174264.944,24931.968
0.0,0.0,MDF13_8_Jul25,5.0,5.0,MDF13_8,8.0,7.4,42.4, M,1987.872,13.0,0.0,0.0,0.0,1987.872
0.0,1.024,MDF13_8_Jul31,6.0,11.0,MDF13_8,8.0,7.3,48.6, M,4150.856,13.0,1.912,1.0,1.912,6138.728
1.024,534.096,MDF13_8_Aug8,8.0,19.0,MDF13_8,8.0,6.2,41.6, M,1157.312,13.0,17.56,5.0,19.472,7296.04
534.096,181.168,MDF13_8_Aug13,5.0,24.0,MDF13_8,8.0,5.9,43.9, M,14275.48,13.0,3056.208,9.0,3075.68,21571.52
181.168,10329.536,MDF13_8_Aug21,8.0,32.0,MDF13_8,8.0,5.8,44.1, M,2534.656,13.0,44036.056,8.0,47111.736,24106.176
10329.536,212.424,MDF13_8_Aug27,6.0,38.0,MDF13_8,8.0,5.6,43, M,640.008,13.0,88071.112,7.0,135182.848,24746.184
212.424,2775.888,MDF13_8_Sep3,7.0,45.0,MDF13_8,8.0,6.3,41.9, M,45.544,13.0,26714.512,7.0,161897.36,24791.728
2775.888,0.0,MDF13_8_Sep11,9.0,54.0,MDF13_8,8.0,6.6,43.2, M,42.128,13.0,6565.12,9.0,168462.48,24833.856
0.0,40.584,MDF13_8_Sep18,6.0,60.0,MDF13_8,8.0,7.1,42.1, M,28.912,13.0,2130.976,7.0,170593.456,24862.768
40.584,0.0,MDF13_8_Sep24,6.0,66.0,MDF13_8,8.0,6.5,43.3, M,34.512,13.0,2678.92,8.0,173272.376,24897.28
0.0,0.0,MDF13_8_Oct1,8.0,74.0,MDF13_8,8.0,7.0,41.8, M,30.152,13.0,954.56,8.0,174226.936,24927.432
0.0,1.056,MDF13_8_Dec4,63.0,137.0,MDF13_8,8.0,6.6,41.4, M,4.536,13.0,38.008,4.0,174264.944,24931.968
0.0,,MDF13_9_Aug27,6.0,38.0,MDF13_9,8.0,8.5,44.5,,640.008,13.0,88071.112,7.0,88071.112,640.008
801.864,1775.136,MDF13_9_Sep11,9.0,54.0,MDF13_9,8.0,8.5,44.9, F,42.128,13.0,6565.12,9.0,121350.744,727.68
1775.136,2428.984,MDF13_9_Sep18,6.0,60.0,MDF13_9,8.0,9.2,43.1,,28.912,13.0,2130.976,7.0,123481.72,756.592
2428.984,856.768,MDF13_9_Sep24,6.0,66.0,MDF13_9,8.0,8.8,43.9, F,34.512,13.0,2678.92,8.0,126160.64,791.104
856.768,36.464,MDF13_9_Oct1,8.0,74.0,MDF13_9,8.0,9.5,44, F,30.152,13.0,954.56,8.0,127115.2,821.256
36.464,0.0,MDF13_9_Dec4,63.0,137.0,MDF13_9,8.0,9.0,42.7, F,4.536,13.0,38.008,4.0,127153.208,825.792
0.0,0.0,MDF14_1_Jul25,5.0,5.0,MDF14_1,1.0,9.6,47, M,1244.904,14.0,0.0,0.0,0.0,1244.904
0.0,0.0,MDF14_1_Jul31,6.0,11.0,MDF14_1,1.0,8.5,42.5, M,8262.72,14.0,0.0,0.0,0.0,9507.624
0.0,33.216,MDF14_1_AUG7,7.0,18.0,MDF14_1,1.0,7.3,44.8, M,319.088,14.0,0.0,0.0,0.0,9826.712
33.216,,MDF14_1_Aug8,1.0,19.0,MDF14_1,1.0,,,,19398.672,14.0,33.216,2.0,33.216,29225.384
555.92,10117.504,MDF14_1_Aug21,8.0,32.0,MDF14_1,1.0,7.3,43.8, M,2375.504,14.0,555.92,1.0,622.352,50999.56
10117.504,4586.448,MDF14_1_Aug27,6.0,38.0,MDF14_1,1.0,7.3,41.9, M,1008.224,14.0,10117.504,1.0,10739.856,52007.784
4586.448,29541.32,MDF14_1_Sep3,7.0,45.0,MDF14_1,1.0,7.3,44.2, M,4375.736,14.0,4586.448,1.0,15326.304,56383.52
29541.32,685.744,MDF14_1_Sep11,9.0,54.0,MDF14_1,1.0,7.6,45.6, M,140.776,14.0,29541.32,1.0,44867.624,56524.296
685.744,114.48,MDF14_1_Sep18,6.0,60.0,MDF14_1,1.0,8.3,45.1, M,121.536,14.0,685.744,1.0,45553.368,56645.832
114.48,2.68,MDF14_1_Sep24,6.0,66.0,MDF14_1,1.0,8.0,46, M,0.0,14.0,114.48,1.0,45667.848,56645.832
2.68,0.0,MDF14_1_Oct1,8.0,74.0,MDF14_1,1.0,8.7,46.1, M,9.744,14.0,2.68,1.0,45670.528,56655.576
0.0,0.0,MDF14_1_Dec4,63.0,137.0,MDF14_1,1.0,8.8,44.6, M,0.0,14.0,0.0,0.0,45670.528,56655.576
0.0,0.0,MDF15_1_Jul25,5.0,5.0,MDF15_1,4.0,7.9,42.9, M,210.752,15.0,0.0,0.0,0.0,210.752
0.0,0.0,MDF15_1_Jul31,6.0,11.0,MDF15_1,4.0,7.3,43.4, M,403.344,15.0,0.0,0.0,0.0,614.096
0.0,0.0,MDF15_1_Aug8,8.0,19.0,MDF15_1,4.0,7.2,42, M,280.896,15.0,0.0,0.0,0.0,894.992
0.0,0.0,MDF15_1_Aug13,5.0,24.0,MDF15_1,4.0,7.5,42.9, M,6185.4,15.0,0.0,0.0,0.0,7080.392
0.0,1.504,MDF15_1_Aug21,8.0,32.0,MDF15_1,4.0,7.2,44.2, M,4261.632,15.0,0.0,0.0,0.0,11342.024
1.504,213.544,MDF15_1_Aug27,6.0,38.0,MDF15_1,4.0,7.7,42.7, M,813.656,15.0,92.304,3.0,92.304,12155.68
213.544,112.936,MDF15_1_Sep3,7.0,45.0,MDF15_1,4.0,7.1,43.4, M,4505.816,15.0,385.688,4.0,477.992,16661.496
112.936,15.832,MDF15_1_Sep11,9.0,54.0,MDF15_1,4.0,7.4,43.8, M,410.32,15.0,6582.56,4.0,7060.552,17071.816
15.832,692.488,MDF15_1_Sep18,6.0,60.0,MDF15_1,4.0,7.6,42.7, M,31.832,15.0,33.384,4.0,7093.936,17103.648
692.488,732.144,MDF15_1_Sep24,6.0,66.0,MDF15_1,4.0,8.1,44, M,3047.12,15.0,5814.056,4.0,12907.992,20150.768
732.144,34.92,MDF15_1_Oct1,8.0,74.0,MDF15_1,4.0,8.2,42.8, M,3722.304,15.0,6043.24,4.0,18951.232,23873.072
34.92,0.0,MDF15_1_Dec4,63.0,137.0,MDF15_1,4.0,8.1,42.9, M,11.296,15.0,308.856,4.0,19260.088,23884.368
0.0,0.0,MDF15_2_Jul25,5.0,5.0,MDF15_2,4.0,8.8,43.2, M,210.752,15.0,0.0,0.0,0.0,210.752
0.0,0.0,MDF15_2_Jul31,6.0,11.0,MDF15_2,4.0,8.3,44.3, M,403.344,15.0,0.0,0.0,0.0,614.096
0.0,0.0,MDF15_2_Aug8,8.0,19.0,MDF15_2,4.0,8.0,44, M,280.896,15.0,0.0,0.0,0.0,894.992
0.0,0.0,MDF15_2_Aug13,5.0,24.0,MDF15_2,4.0,7.7,43.25, M,6185.4,15.0,0.0,0.0,0.0,7080.392
0.0,86.768,MDF15_2_Aug21,8.0,32.0,MDF15_2,4.0,7.5,41.7, M,4261.632,15.0,0.0,0.0,0.0,11342.024
86.768,162.544,MDF15_2_Aug27,6.0,38.0,MDF15_2,4.0,7.9,43.3, M,813.656,15.0,92.304,3.0,92.304,12155.68
162.544,175.384,MDF15_2_Sep3,7.0,45.0,MDF15_2,4.0,7.0,43.1, M,4505.816,15.0,385.688,4.0,477.992,16661.496
175.384,5.8,MDF15_2_Sep11,9.0,54.0,MDF15_2,4.0,7.0,42.9, M,410.32,15.0,6582.56,4.0,7060.552,17071.816
5.8,4693.936,MDF15_2_Sep18,6.0,60.0,MDF15_2,4.0,7.7,43.2, M,31.832,15.0,33.384,4.0,7093.936,17103.648
4693.936,4531.576,MDF15_2_Sep24,6.0,66.0,MDF15_2,4.0,7.5,42.9, M,3047.12,15.0,5814.056,4.0,12907.992,20150.768
4531.576,32.024,MDF15_2_Oct1,8.0,74.0,MDF15_2,4.0,8.3,44.3, M,3722.304,15.0,6043.24,4.0,18951.232,23873.072
32.024,25.92,MDF15_2_Dec4,63.0,137.0,MDF15_2,4.0,7.9,44, M,11.296,15.0,308.856,4.0,19260.088,23884.368
0.0,0.0,MDF15_3_Jul25,5.0,5.0,MDF15_3,4.0,8.1,43.8, F,210.752,15.0,0.0,0.0,0.0,210.752
0.0,0.0,MDF15_3_Jul31,6.0,11.0,MDF15_3,4.0,8.3,44.6, F,403.344,15.0,0.0,0.0,0.0,614.096
0.0,0.0,MDF15_3_Aug8,8.0,19.0,MDF15_3,4.0,6.6,39.4, F,280.896,15.0,0.0,0.0,0.0,894.992
0.0,0.0,MDF15_3_Aug13,5.0,24.0,MDF15_3,4.0,7.3,42.7, F,6185.4,15.0,0.0,0.0,0.0,7080.392
0.0,0.0,MDF15_3_Aug21,8.0,32.0,MDF15_3,4.0,6.8,40.6, F,4261.632,15.0,0.0,0.0,0.0,11342.024
0.0,2.168,MDF15_3_Aug27,6.0,38.0,MDF15_3,4.0,7.0,39.7, F,813.656,15.0,92.304,3.0,92.304,12155.68
2.168,47.056,MDF15_3_Sep3,7.0,45.0,MDF15_3,4.0,7.5,42.5, F,4505.816,15.0,385.688,4.0,477.992,16661.496
47.056,9.16,MDF15_3_Sep11,9.0,54.0,MDF15_3,4.0,6.9,42.5, F,410.32,15.0,6582.56,4.0,7060.552,17071.816
9.16,127.856,MDF15_3_Sep18,6.0,60.0,MDF15_3,4.0,7.7,41.3, F,31.832,15.0,33.384,4.0,7093.936,17103.648
127.856,417.16,MDF15_3_Sep24,6.0,66.0,MDF15_3,4.0,7.6,43.4, F,3047.12,15.0,5814.056,4.0,12907.992,20150.768
417.16,236.616,MDF15_3_Oct1,8.0,74.0,MDF15_3,4.0,8.5,43.3, F,3722.304,15.0,6043.24,4.0,18951.232,23873.072
236.616,0.412,MDF15_3_Dec4,63.0,137.0,MDF15_3,4.0,8.4,42, F,11.296,15.0,308.856,4.0,19260.088,23884.368
0.0,0.0,MDF15_4_Jul25,5.0,5.0,MDF15_4,4.0,8.8,42.8, M,210.752,15.0,0.0,0.0,0.0,210.752
0.0,0.0,MDF15_4_Jul31,6.0,11.0,MDF15_4,4.0,8.4,47.3, M,403.344,15.0,0.0,0.0,0.0,614.096
0.0,0.0,MDF15_4_Aug8,8.0,19.0,MDF15_4,4.0,7.8,45.8, M,280.896,15.0,0.0,0.0,0.0,894.992
0.0,0.0,MDF15_4_Aug13,5.0,24.0,MDF15_4,4.0,8.2,47.7, M,6185.4,15.0,0.0,0.0,0.0,7080.392
0.0,4.032,MDF15_4_Aug21,8.0,32.0,MDF15_4,4.0,8.7,45.5, M,4261.632,15.0,0.0,0.0,0.0,11342.024
4.032,7.432,MDF15_4_Aug27,6.0,38.0,MDF15_4,4.0,9.3,45.2, M,813.656,15.0,92.304,3.0,92.304,12155.68
7.432,6247.184,MDF15_4_Sep3,7.0,45.0,MDF15_4,4.0,8.0,45.7, M,4505.816,15.0,385.688,4.0,477.992,16661.496
6247.184,2.592,MDF15_4_Sep11,9.0,54.0,MDF15_4,4.0,8.4,45.7, M,410.32,15.0,6582.56,4.0,7060.552,17071.816
2.592,299.776,MDF15_4_Sep18,6.0,60.0,MDF15_4,4.0,9.3,45, M,31.832,15.0,33.384,4.0,7093.936,17103.648
299.776,362.36,MDF15_4_Sep24,6.0,66.0,MDF15_4,4.0,9.1,44.8, M,3047.12,15.0,5814.056,4.0,12907.992,20150.768
362.36,5.296,MDF15_4_Oct1,8.0,74.0,MDF15_4,4.0,9.9,45.8, M,3722.304,15.0,6043.24,4.0,18951.232,23873.072
5.296,0.0,MDF15_4_Dec4,63.0,137.0,MDF15_4,4.0,9.8,45.2, M,11.296,15.0,308.856,4.0,19260.088,23884.368
0.0,0.0,MDF16_1_Jul25,5.0,5.0,MDF16_1,16.0,7.5,45.5, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_1_Jul31,6.0,11.0,MDF16_1,16.0,6.8,43.8, M,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,506.832,MDF16_1_AUG8,8.0,19.0,MDF16_1,16.0,7.6,43.6, M,1674.48,16.0,11.264,5.0,12.648,4526.64
506.832,2453.456,MDF16_1_Aug13,5.0,24.0,MDF16_1,16.0,6.9,47.5, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
2453.456,4460.328,MDF16_1_Aug21,8.0,32.0,MDF16_1,16.0,6.9,44.6, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
4460.328,26183.176,MDF16_1_Aug27,6.0,38.0,MDF16_1,16.0,7.3,40.9, M,2239.088,16.0,251239.872,16.0,337925.624,21553.16
26183.176,2498.312,MDF16_1_Sep3,7.0,45.0,MDF16_1,16.0,6.3,43.6, M,28341.296,16.0,103296.868,16.0,441222.492,49894.456
2498.312,0.0,MDF16_1_Sep11,9.0,54.0,MDF16_1,16.0,6.4,41.8, M,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,8.752,MDF16_1_Sep18,6.0,60.0,MDF16_1,16.0,7.0,43, M,1.352,16.0,52.776,7.0,447988.244,49905.368
8.752,7.392,MDF16_1_Sep24,6.0,66.0,MDF16_1,16.0,6.8,41.7, M,9.528,16.0,917.176,11.0,448905.42,49914.896
7.392,0.0,MDF16_1_Oct1,8.0,74.0,MDF16_1,16.0,7.6,42.8, M,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_1_Dec4,63.0,137.0,MDF16_1,16.0,7.3,43, M,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_2_Jul25,5.0,5.0,MDF16_2,16.0,9.6,44.7, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_2_Jul31,6.0,11.0,MDF16_2,16.0,8.4,44.6, M,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,46.312,MDF16_2_AUG8,8.0,19.0,MDF16_2,16.0,8.4,45, M,1674.48,16.0,11.264,5.0,12.648,4526.64
46.312,92.824,MDF16_2_Aug13,5.0,24.0,MDF16_2,16.0,7.6,45.75, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
92.824,5126.176,MDF16_2_Aug21,8.0,32.0,MDF16_2,16.0,7.7,44.3, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
5126.176,18824.432,MDF16_2_Aug27,6.0,38.0,MDF16_2,16.0,8.6,44.1, M,2239.088,16.0,251239.872,16.0,337925.624,21553.16
18824.432,205.248,MDF16_2_Sep3,7.0,45.0,MDF16_2,16.0,7.6,44.8, M,28341.296,16.0,103296.868,16.0,441222.492,49894.456
205.248,0.0,MDF16_2_Sep11,9.0,54.0,MDF16_2,16.0,7.5,44.2, M,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,0.0,MDF16_2_Sep18,6.0,60.0,MDF16_2,16.0,8.1,44.5, M,1.352,16.0,52.776,7.0,447988.244,49905.368
0.0,0.0,MDF16_2_Sep24,6.0,66.0,MDF16_2,16.0,8.2,46.2, M,9.528,16.0,917.176,11.0,448905.42,49914.896
0.0,0.0,MDF16_2_Oct1,8.0,74.0,MDF16_2,16.0,8.8,42.9, M,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_2_Dec4,63.0,137.0,MDF16_2,16.0,8.6,44, M,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_3_Jul25,5.0,5.0,MDF16_3,16.0,8.1,45.5, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_3_Jul31,6.0,11.0,MDF16_3,16.0,7.3,42.6, M,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,55.192,MDF16_3_AUG8,8.0,19.0,MDF16_3,16.0,7.5,41, M,1674.48,16.0,11.264,5.0,12.648,4526.64
55.192,84.136,MDF16_3_Aug13,5.0,24.0,MDF16_3,16.0,7.7,45.85, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
84.136,15521.984,MDF16_3_Aug21,8.0,32.0,MDF16_3,16.0,7.3,43, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
15521.984,1200.176,MDF16_3_Aug27,6.0,38.0,MDF16_3,16.0,8.6,42, M,2239.088,16.0,251239.872,16.0,337925.624,21553.16
1200.176,4.0,MDF16_3_Sep3,7.0,45.0,MDF16_3,16.0,7.4,42.8, M,28341.296,16.0,103296.868,16.0,441222.492,49894.456
4.0,0.0,MDF16_3_Sep11,9.0,54.0,MDF16_3,16.0,6.9,42.6, M,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,24.888,MDF16_3_Sep18,6.0,60.0,MDF16_3,16.0,7.3,41.3, M,1.352,16.0,52.776,7.0,447988.244,49905.368
24.888,375.4,MDF16_3_Sep24,6.0,66.0,MDF16_3,16.0,8.0,44.2, M,9.528,16.0,917.176,11.0,448905.42,49914.896
375.4,0.0,MDF16_3_Oct1,8.0,74.0,MDF16_3,16.0,7.9,42.5, M,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_3_Dec4,63.0,137.0,MDF16_3,16.0,7.5,42.1, M,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_4_Jul25,5.0,5.0,MDF16_4,16.0,8.5,43, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,5.608,MDF16_4_Jul31,6.0,11.0,MDF16_4,16.0,7.1,43.7, M,2013.72,16.0,1.384,1.0,1.384,2852.16
5.608,1006.52,MDF16_4_AUG8,8.0,19.0,MDF16_4,16.0,7.0,46.4, M,1674.48,16.0,11.264,5.0,12.648,4526.64
1006.52,1767.032,MDF16_4_Aug13,5.0,24.0,MDF16_4,16.0,6.3,44, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
1767.032,2337.8,MDF16_4_Aug21,8.0,32.0,MDF16_4,16.0,7.2,43.1, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
2337.8,3027.832,MDF16_4_Aug27,6.0,38.0,MDF16_4,16.0,8.1,44.2, M,2239.088,16.0,251239.872,16.0,337925.624,21553.16
3027.832,477.36,MDF16_4_Sep3,7.0,45.0,MDF16_4,16.0,7.5,43.6, M,28341.296,16.0,103296.868,16.0,441222.492,49894.456
477.36,0.0,MDF16_4_Sep11,9.0,54.0,MDF16_4,16.0,7.5,43.6, M,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,0.864,MDF16_4_Sep18,6.0,60.0,MDF16_4,16.0,7.6,42, M,1.352,16.0,52.776,7.0,447988.244,49905.368
0.864,1.176,MDF16_4_Sep24,6.0,66.0,MDF16_4,16.0,8.0,44.8, M,9.528,16.0,917.176,11.0,448905.42,49914.896
1.176,0.0,MDF16_4_Oct1,8.0,74.0,MDF16_4,16.0,8.5,42.6, M,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_4_Dec4,63.0,137.0,MDF16_4,16.0,8.5,43, M,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,1.384,MDF16_5_Jul25,5.0,5.0,MDF16_5,16.0,13.1,52.3, F,838.44,16.0,0.0,0.0,0.0,838.44
1.384,0.0,MDF16_5_Jul31,6.0,11.0,MDF16_5,16.0,11.0,52.8, F,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,3516.576,MDF16_5_AUG8,8.0,19.0,MDF16_5,16.0,11.2,52.3, F,1674.48,16.0,11.264,5.0,12.648,4526.64
3516.576,156.84,MDF16_5_Aug13,5.0,24.0,MDF16_5,16.0,9.9,49.5, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
156.84,1305.752,MDF16_5_Aug21,8.0,32.0,MDF16_5,16.0,9.5,49.4, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
1305.752,232.752,MDF16_5_Aug27,6.0,38.0,MDF16_5,16.0,10.4,50.1, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
232.752,25.096,MDF16_5_Sep3,7.0,45.0,MDF16_5,16.0,10.3,51.1, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
25.096,0.0,MDF16_5_Sep11,9.0,54.0,MDF16_5,16.0,9.1,47.7, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,9.24,MDF16_5_Sep18,6.0,60.0,MDF16_5,16.0,9.3,50.4, F,1.352,16.0,52.776,7.0,447988.244,49905.368
9.24,7.12,MDF16_5_Sep24,6.0,66.0,MDF16_5,16.0,9.7,49.5, F,9.528,16.0,917.176,11.0,448905.42,49914.896
7.12,0.0,MDF16_5_Oct1,8.0,74.0,MDF16_5,16.0,9.3,48.8, F,0.0,16.0,601.36,12.0,449506.78,49914.896
